VisitorID;Proj_Group;Proj_Segment;Proj_Type;Visitor_Group;Visitor_Gender;Question_Age;Question_Budget;Question_HHIncome;Question_InstallmentMonthly;Question_MarriageStatus;Question_Nationality;Question_Occupation;Question_P_Income;Question_TimeToMoveIn;Target
1181;3;1;1;5;1;1;2;10564;28287;3;2;0;12;5;0
79028;1;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
29769;3;1;1;3;1;6;28;18946;32119;3;2;1;9;5;0
61054;1;2;0;3;0;7;37;79847;32119;2;0;3;12;5;0
70295;4;2;1;3;0;2;28;17030;32118;1;2;0;12;5;0
33228;3;1;1;5;0;0;32;13322;32119;2;2;0;3;5;1
60133;3;1;1;4;0;0;5;12030;32119;3;2;2;0;5;0
63835;3;1;1;5;0;5;3;67227;32119;1;2;1;2;5;0
72028;3;1;0;5;1;3;24;29304;32118;3;2;0;9;5;0
59558;1;2;0;2;1;3;24;79847;18167;2;2;0;5;5;0
27218;3;1;1;5;0;3;1;74399;32119;1;2;2;3;5;0
33680;3;2;1;5;0;2;24;13281;32119;0;2;0;1;5;0
3237;4;1;1;5;0;7;32;30438;32119;0;2;4;0;5;0
1372;3;1;1;2;1;0;7;66471;743;3;2;1;12;5;0
118217;3;3;1;3;1;3;29;10783;14786;3;0;0;12;5;0
101778;4;2;1;2;1;0;10;5508;12710;3;0;1;12;5;0
38265;3;2;1;5;1;1;30;33473;32119;1;2;1;11;5;0
97186;2;3;0;3;0;0;17;29876;10527;3;0;0;12;5;0
22125;3;2;0;2;0;7;37;79847;32119;2;2;3;12;5;0
6933;3;2;1;3;0;7;37;79847;32119;2;2;3;12;5;0
97412;1;3;1;2;0;2;24;67946;21701;3;0;1;12;5;0
74692;1;2;0;2;1;2;17;13582;32118;0;2;2;12;5;0
42567;2;3;0;2;0;1;10;32838;5030;1;2;0;9;5;0
85995;3;3;0;3;0;7;37;79847;32119;2;2;3;12;5;0
107079;1;2;0;4;1;3;28;8396;15819;0;0;1;12;5;0
8490;3;1;1;5;0;4;8;51100;30037;3;0;0;12;5;1
87380;1;1;0;5;1;7;37;79847;32119;2;2;3;12;5;0
16240;3;2;1;3;0;7;37;79847;32119;2;2;3;12;5;0
27612;3;1;1;5;0;6;24;23674;32119;3;2;1;9;5;0
69297;2;1;0;3;1;2;37;79847;32119;0;1;0;12;5;0
53070;3;2;1;5;0;1;31;35135;29633;1;0;0;12;5;1
106708;3;1;1;0;0;0;0;54629;26495;3;0;2;12;5;0
29848;3;1;1;5;1;2;6;64290;32119;0;2;1;12;5;0
92134;3;1;1;3;0;1;2;40064;25123;3;2;0;12;5;0
117031;2;1;0;3;1;3;24;21471;32119;1;0;1;12;5;0
113736;4;2;1;3;0;3;37;79847;32119;1;2;3;12;5;0
40758;4;1;0;5;0;7;10;79847;15838;2;2;0;12;5;0
54581;4;2;1;2;0;1;17;17584;32119;3;2;1;10;5;0
103838;4;1;1;3;1;1;31;79227;19631;1;2;2;12;5;0
36630;4;2;1;2;0;0;10;26477;32119;3;2;1;12;5;0
68493;3;1;1;5;0;0;29;66752;13980;3;2;0;12;5;0
35131;3;3;1;3;0;2;28;19026;32119;1;2;0;11;5;0
62727;2;1;0;3;1;3;24;55908;32119;1;1;1;12;5;0
6208;3;1;1;5;1;2;37;45112;32119;0;2;0;9;5;0
66428;4;3;1;2;1;1;24;79847;32119;1;2;0;12;5;0
69150;1;3;0;2;1;1;10;79847;12777;0;2;1;12;5;0
17294;4;1;1;2;1;1;29;38379;32119;0;2;0;0;5;0
79546;3;0;1;2;1;1;13;73831;3927;3;2;1;12;5;0
85601;1;2;0;2;1;3;17;79847;32119;3;2;2;12;5;0
33271;3;2;1;3;0;6;29;14793;32119;3;2;2;9;5;0
38058;4;2;1;2;1;3;10;70774;32119;1;2;1;12;5;0
115534;2;1;0;3;1;2;37;79847;32119;2;1;3;12;5;0
67473;4;0;1;3;1;2;14;74335;32119;0;2;1;12;5;0
22177;3;2;1;2;0;7;24;79847;32119;3;2;3;10;5;0
76101;1;1;0;3;0;7;37;79847;32119;2;2;3;12;5;0
40683;3;1;1;2;0;3;3;39169;32119;1;2;1;0;5;0
39987;1;2;1;2;0;2;28;59117;32119;3;2;2;6;5;0
34573;3;3;1;5;0;1;30;24390;32119;3;2;0;11;5;0
69620;4;3;1;5;1;2;29;29546;20290;1;2;4;12;5;0
80413;4;0;1;5;1;0;25;64787;2993;3;2;1;12;5;0
94844;1;1;0;3;1;7;28;79847;32119;2;2;3;12;5;0
78244;1;1;1;3;1;7;37;79847;32119;2;2;3;12;5;0
88153;3;2;1;5;0;2;34;40460;29094;1;2;0;12;5;0
32436;3;1;1;5;1;1;28;39032;32119;0;2;1;10;5;1
81519;1;3;0;3;1;7;37;79847;32119;2;2;3;12;5;0
8101;3;2;1;3;0;7;37;79847;32119;2;2;3;12;5;0
96960;4;3;1;2;1;5;29;15650;23327;1;0;2;12;5;0
36510;3;1;1;3;0;5;2;79847;32119;0;2;4;12;5;0
25331;3;1;1;5;1;3;32;62783;32119;1;2;1;12;5;0
108359;1;3;0;3;0;7;37;79847;32119;2;2;3;12;5;0
51309;3;1;1;5;2;1;30;35310;32119;1;2;1;0;5;0
33759;3;1;1;5;0;3;4;54483;32119;1;2;1;3;5;0
48082;3;1;1;5;1;4;30;75414;32119;0;2;1;12;5;0
34305;3;2;1;3;1;2;17;17811;32119;0;2;0;1;5;0
78927;1;3;0;3;1;7;37;79847;32119;2;2;3;12;5;0
104800;3;1;1;5;0;2;31;68005;26144;3;0;0;12;5;0
95110;3;1;1;5;1;0;24;33402;12936;3;2;1;12;5;0
11163;3;2;1;5;1;4;28;79847;32119;0;2;1;2;5;0
72897;3;3;0;5;0;1;17;79847;8730;2;2;0;12;5;0
69342;4;1;1;5;0;0;33;49982;21561;0;2;0;12;5;0
84855;1;1;0;3;1;7;37;79847;32119;2;2;3;12;5;0
105853;4;2;1;2;0;1;31;22796;25999;1;2;1;12;5;0
80410;4;0;1;5;1;4;12;61408;1303;3;2;1;12;5;0
17853;3;2;1;5;1;6;29;76801;32119;3;2;0;9;5;0
106368;1;3;0;2;1;3;17;79847;4523;1;0;0;12;5;1
105832;3;1;1;3;0;1;24;44322;6888;0;0;1;12;5;0
110795;4;1;1;5;0;2;28;30379;25599;1;2;1;12;5;0
101403;3;2;0;3;0;1;17;2202;32119;3;1;4;12;5;0
76988;1;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
11557;3;0;1;5;0;3;7;60448;183;1;0;4;12;5;0
83648;2;1;0;3;1;4;36;79847;32119;2;0;3;12;5;0
45524;3;1;1;3;1;0;24;16625;32119;3;2;1;1;5;0
22609;3;1;1;3;0;1;32;23864;32119;1;2;4;5;5;0
101548;3;1;1;0;1;4;3;71981;2434;1;0;1;12;5;0
111093;3;1;1;3;1;4;0;39440;28769;1;0;0;12;5;0
1770;3;1;1;5;1;1;30;36227;32119;3;2;0;0;5;0
47938;3;2;1;5;0;0;30;3753;32119;0;2;0;10;5;0
115599;1;3;0;5;1;2;17;79847;8991;1;0;1;12;5;1
86428;3;3;0;3;0;7;37;79847;32119;2;2;3;12;5;0
79582;3;3;1;2;0;6;28;41480;17624;3;2;0;12;5;0
29360;3;1;1;2;1;2;30;55780;32119;3;2;0;1;5;0
9220;4;1;1;5;1;1;29;4389;32119;0;2;2;10;5;0
73260;4;1;1;3;1;4;31;79847;32119;1;2;2;12;5;0
52596;3;1;1;3;2;7;30;79847;32119;2;2;3;12;5;0
5102;3;1;1;3;0;1;24;11444;32119;3;2;1;11;5;0
86573;4;2;1;3;1;1;28;8343;10938;3;2;1;12;5;0
104452;1;1;0;3;1;4;28;79847;32119;3;2;3;12;5;0
47432;4;2;1;5;0;0;10;7829;32119;3;2;1;12;5;0
74505;1;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
86568;4;1;0;3;0;2;24;31583;32118;2;2;3;12;5;0
53538;3;3;0;5;0;7;10;79847;32119;2;2;3;12;5;0
82322;4;2;1;3;1;1;31;6248;31118;3;2;0;12;5;0
652;3;0;1;5;0;5;1;25563;32119;0;2;2;2;5;0
59779;2;1;0;2;1;5;28;55153;32119;0;2;3;12;5;0
46507;4;1;1;2;1;3;24;16943;11175;3;0;4;12;5;1
109491;1;3;0;3;1;2;17;31991;12608;3;0;1;12;5;0
21428;4;2;1;2;0;3;30;34690;32119;2;2;0;10;5;0
105631;3;1;1;5;0;5;2;75554;31465;1;2;1;12;5;0
9338;1;2;0;2;1;7;37;79847;32119;2;2;3;12;5;0
62246;1;3;0;2;1;0;17;32868;12568;1;0;1;12;5;0
48553;3;3;0;5;0;7;37;79847;32119;2;2;3;12;5;1
27776;3;1;1;5;1;3;35;54312;32119;1;2;1;2;5;0
106439;3;1;1;5;1;3;2;10679;28901;0;0;1;12;5;0
110716;1;1;0;3;1;7;37;79847;32119;2;2;3;12;5;0
89533;3;2;1;5;0;3;36;54041;32119;1;2;2;12;5;0
21679;3;2;0;3;0;7;10;79847;32119;2;2;3;12;5;0
113984;4;2;1;3;0;0;31;13674;10049;3;2;1;12;5;0
16707;3;2;1;0;0;2;24;17977;32119;1;2;2;11;5;0
70557;1;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
25264;3;1;1;0;0;6;30;38569;32119;3;2;1;3;5;0
83179;3;1;1;3;1;1;33;36714;21361;1;2;0;12;5;0
113775;4;1;1;3;0;0;0;66364;28656;3;0;1;12;5;0
79748;4;3;0;3;0;7;37;79847;32119;2;2;3;12;5;0
95230;3;3;1;5;0;1;28;22852;21091;1;0;1;12;5;0
26753;3;1;1;5;0;6;30;31129;32119;3;2;1;4;5;0
22251;4;0;1;0;1;2;5;75454;32119;3;2;1;3;5;0
61121;2;1;0;3;1;7;37;79847;32119;3;2;3;12;5;0
39549;2;3;0;2;0;2;17;5590;7988;3;2;1;9;5;0
110356;3;1;1;3;1;1;24;1587;10747;3;2;1;12;5;0
58203;3;1;1;3;0;1;30;15003;32119;0;2;0;11;5;0
21808;3;2;0;3;1;7;37;79847;32119;2;2;3;12;5;0
29137;3;1;1;5;0;1;24;79790;32119;1;2;1;0;5;0
114686;4;3;1;3;0;1;24;77025;18054;3;0;0;12;5;0
8319;4;1;1;2;1;1;34;57605;26615;3;2;0;9;2;0
116111;1;2;0;3;1;7;37;79847;32119;2;2;3;12;5;0
47205;3;2;1;5;0;1;35;39672;32119;3;2;1;3;5;0
42143;3;2;1;5;0;4;1;14032;32119;3;2;1;11;5;0
57794;3;2;1;5;1;2;29;38652;32119;3;2;1;2;5;0
106007;4;3;1;3;1;1;28;5177;32118;3;0;2;12;5;0
97765;1;2;0;3;0;5;24;25337;32118;1;2;4;12;5;0
70646;3;1;1;3;1;0;24;5233;15720;3;2;0;12;5;0
44155;3;1;1;2;1;1;29;49063;32119;3;2;2;1;5;0
105773;3;1;1;5;1;3;0;8804;26091;1;0;0;12;5;0
103895;4;1;1;5;0;1;28;79847;32119;0;0;1;12;5;1
32216;3;2;1;5;0;6;28;63823;32119;0;2;1;1;5;0
26302;3;1;1;3;0;6;32;79847;32119;3;2;3;12;5;0
96394;3;1;1;0;0;0;29;15477;24407;3;0;1;12;5;0
108426;1;3;0;3;1;2;17;7635;6713;3;0;0;12;5;0
119727;3;0;1;3;1;5;21;60090;32118;1;0;1;12;5;0
67086;1;2;0;5;1;7;24;16700;14446;3;2;0;12;5;0
63857;4;2;1;3;1;7;10;79847;32119;2;2;1;12;5;0
1798;3;0;1;5;0;5;3;53219;32119;1;2;0;6;5;0
46279;4;3;0;2;1;7;37;79847;32119;2;2;3;12;5;1
11681;3;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
110650;3;1;1;5;0;5;33;79847;32118;1;2;4;12;5;0
77143;1;2;0;2;1;7;37;79847;32119;2;0;3;12;5;0
46955;4;1;1;5;0;0;32;52131;32119;3;2;0;2;5;0
15857;3;1;1;5;0;1;24;19013;32119;3;2;1;10;5;0
118802;3;3;0;2;1;0;17;11010;8546;1;0;0;12;5;0
52643;2;1;0;4;1;2;3;25105;11392;3;2;4;3;5;0
20877;3;1;1;5;0;6;28;50574;32119;3;2;1;2;5;0
90866;4;1;1;0;1;0;36;51431;32119;2;2;1;12;5;0
80963;4;3;1;2;1;0;28;32623;14073;1;2;0;12;5;0
80110;1;2;0;2;0;2;17;59256;12077;3;0;1;12;5;0
28116;3;1;1;5;0;1;32;14048;32119;3;2;2;12;5;0
11951;3;2;1;0;0;2;30;9124;32119;0;2;2;12;5;0
74025;1;2;0;3;1;4;28;79847;32119;2;0;3;12;5;0
92697;1;1;1;3;1;7;24;79847;32119;2;2;3;12;5;0
30282;3;1;1;5;1;2;6;71287;32119;3;2;2;12;5;0
38283;1;1;0;2;1;1;24;29486;11819;3;2;1;0;5;0
53427;3;2;1;5;0;1;30;27285;32119;3;2;4;1;5;0
55141;3;1;1;5;1;0;28;237;32119;3;2;1;10;5;0
102322;4;3;0;0;0;1;24;7722;16351;0;0;0;12;5;1
64488;3;3;1;2;1;4;30;21719;32119;1;2;2;4;5;0
26692;3;1;1;5;0;5;3;59408;32119;1;2;0;6;5;0
24752;4;1;1;3;0;2;0;38531;27585;1;2;2;2;5;0
18168;3;3;0;5;0;7;37;79847;32119;2;2;3;12;5;0
95624;3;1;1;5;1;0;36;37821;25981;3;2;2;12;5;0
61479;3;1;1;5;1;5;6;47514;32119;1;2;1;6;5;0
68290;3;1;1;3;1;4;24;77687;8988;1;2;0;12;5;0
112639;1;3;0;3;0;7;37;79847;32119;2;2;3;12;5;0
13039;3;1;1;5;0;6;24;24736;32119;3;2;1;0;5;0
40493;3;3;1;5;0;3;28;24905;32119;3;2;1;0;5;0
111418;3;1;0;3;1;4;36;60640;29936;1;2;0;12;5;0
1470;4;0;1;0;1;0;6;70799;32119;3;2;1;12;5;0
17030;0;1;0;0;0;7;37;79847;32119;0;2;1;12;5;1
33778;3;1;1;0;0;2;7;59777;25910;1;2;1;12;5;0
102541;1;1;0;3;1;7;37;79847;32119;2;2;3;12;5;0
63170;4;3;1;0;1;3;24;79847;32119;0;2;0;3;5;0
22400;3;1;1;5;0;2;30;61163;32119;1;2;0;12;5;0
39494;4;1;1;5;0;5;1;33987;32119;1;2;2;2;5;0
71702;4;1;0;3;1;0;17;13609;5007;1;2;1;12;5;0
75374;1;1;1;2;1;7;3;79847;32119;2;2;1;12;5;0
32922;3;1;1;5;1;1;24;18284;32119;0;2;1;9;5;0
788;3;2;1;2;1;3;5;40335;32119;1;2;1;6;5;0
104140;3;3;1;5;0;1;29;1271;16556;1;0;0;12;5;0
60016;3;1;0;3;1;4;24;79847;32119;2;2;3;12;5;0
112487;2;1;0;3;0;7;37;79847;32119;2;2;3;12;5;0
53765;3;1;1;0;1;2;35;58184;32119;3;2;0;12;5;0
84979;4;1;1;5;0;1;29;79847;24562;3;2;0;12;5;0
25069;3;1;1;5;0;2;28;50992;32119;3;2;1;3;5;0
76861;1;2;0;3;1;7;17;79847;32119;2;0;3;12;5;0
106043;3;1;1;5;1;1;28;8123;21059;3;0;1;12;5;0
46602;4;2;1;5;1;2;29;44079;32119;1;2;0;1;5;0
55888;4;1;1;5;1;3;30;79847;32119;3;2;1;4;5;0
57901;3;1;1;2;0;2;28;42921;32119;1;2;1;1;5;0
93124;3;2;1;0;1;1;31;54692;8337;1;2;0;12;5;1
92301;1;1;1;3;1;7;37;79847;32119;2;2;3;12;5;0
61564;1;3;0;2;1;2;28;26953;28803;0;0;1;12;5;0
102355;1;1;1;5;1;2;24;12415;19315;0;0;1;12;5;0
36915;3;1;1;2;1;0;35;70175;32119;3;2;1;12;5;0
97407;1;1;0;3;1;7;37;79847;32119;3;0;0;12;5;0
70222;3;1;1;3;0;0;36;79847;32119;3;2;3;12;5;0
23735;3;1;1;5;0;0;29;79847;24386;3;2;2;12;5;0
33352;3;0;1;5;0;2;5;75599;32119;1;2;1;12;5;0
1099;4;0;1;5;0;7;6;67197;32119;0;2;1;12;5;0
22279;3;1;1;0;1;4;32;42610;32119;0;2;1;0;5;0
35632;2;3;0;2;0;5;17;13545;9988;3;2;1;11;5;0
71283;3;1;1;5;0;3;33;549;15276;1;2;2;12;5;0
111457;4;3;1;5;0;3;24;41837;7291;1;0;1;12;5;0
72316;4;3;0;2;0;7;37;79847;32119;2;2;3;12;5;0
102833;2;1;0;3;1;5;37;79847;32119;2;1;3;12;5;0
68006;2;3;0;3;0;7;17;77608;6299;3;0;0;12;5;0
115306;1;2;0;5;0;2;10;22843;8873;1;0;0;12;5;0
21590;3;2;1;0;0;6;35;42285;32119;3;2;2;12;5;0
96879;1;1;0;3;0;7;37;79847;32119;2;2;3;12;5;0
118076;4;3;1;5;0;0;29;39463;22792;0;0;2;12;5;0
24332;4;1;1;2;0;7;37;79847;32119;2;2;3;12;5;0
39256;3;2;1;5;1;0;32;69614;32119;3;2;1;3;5;0
102048;2;1;0;3;1;7;37;79847;32119;2;1;3;12;5;0
15099;3;2;1;5;0;6;28;23650;32119;0;2;0;11;5;0
78825;1;3;0;3;1;7;37;79847;32119;2;2;3;12;5;0
74234;1;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
9351;3;1;1;5;1;1;28;882;32119;3;2;0;1;5;0
86147;3;2;1;3;1;1;36;56703;24435;3;2;1;12;5;0
72397;4;1;0;3;1;1;10;76593;16329;2;2;0;12;5;0
79078;4;1;0;3;1;3;24;52883;17001;3;0;0;12;5;0
67146;3;0;1;5;1;3;8;38404;30713;1;2;0;12;5;0
33406;3;1;1;5;1;1;28;30447;32119;3;2;1;11;5;1
113544;4;2;1;2;0;0;34;78948;23107;3;2;0;12;5;0
2667;3;2;0;2;1;2;17;32627;4308;0;0;0;12;5;0
67202;4;2;1;2;0;1;17;12216;10207;3;2;2;12;5;0
78299;1;1;1;3;1;7;37;79847;32119;2;2;3;12;5;0
8442;3;2;1;5;1;2;28;11208;20433;3;2;1;3;3;0
22641;3;2;1;5;1;6;24;398;32119;3;2;1;10;5;0
38776;1;1;0;2;1;2;24;9481;6961;3;2;1;11;5;0
58109;1;2;0;0;0;1;24;23782;21309;0;2;1;0;5;0
37598;3;3;1;2;0;5;29;49862;32119;1;2;2;1;5;0
50392;3;2;1;0;0;2;30;39861;32119;0;2;0;9;5;0
40049;3;1;1;2;0;1;1;75677;32119;0;2;1;3;5;0
43140;3;1;1;5;0;0;28;25371;32119;3;2;1;11;5;0
116366;3;0;1;2;1;1;15;58033;32119;3;0;2;12;5;0
57621;2;1;0;2;2;3;28;8606;32119;1;0;2;12;5;1
21104;3;2;1;5;0;1;30;24596;32119;3;2;1;2;5;0
42547;3;1;1;2;0;2;35;63112;32119;1;2;1;12;5;0
7336;4;2;1;5;1;2;30;11813;32119;1;2;0;3;5;0
87195;2;2;0;3;1;3;28;79847;32119;2;1;3;12;5;0
65079;3;1;1;5;1;0;34;47766;26825;3;2;0;12;5;1
74337;1;1;0;2;1;7;37;79847;32119;2;0;3;12;5;0
40497;2;3;0;3;1;0;10;22027;9081;3;2;1;9;5;0
98389;3;1;1;5;0;2;17;12993;12987;3;0;0;12;5;0
49863;4;2;1;2;2;1;10;78028;32119;0;2;1;12;5;0
38804;1;3;1;2;1;3;17;21346;32119;0;2;0;3;5;0
55693;4;1;1;2;1;0;32;61789;32119;3;2;0;0;5;0
73639;3;1;1;5;0;5;0;55914;32118;1;2;0;12;5;0
9548;4;1;1;5;0;6;24;77656;32119;3;2;1;12;5;0
56140;4;1;1;3;0;2;35;79847;32119;2;2;1;12;5;0
95153;3;0;1;2;0;2;13;71465;3266;1;2;1;12;5;0
114520;3;1;1;3;1;0;36;6488;32118;3;2;0;12;5;0
115603;2;1;0;3;0;3;29;79847;31331;2;1;3;12;5;0
66337;4;3;1;5;1;2;2;54482;30583;3;2;1;12;5;0
10970;3;2;1;5;0;4;29;37193;32119;1;2;0;0;5;0
10600;4;0;1;5;0;5;25;72276;3964;0;2;1;12;5;0
89115;1;1;1;4;0;3;24;53621;8952;3;2;1;12;5;0
87639;3;1;1;3;0;2;31;79847;32119;3;2;1;12;5;0
82847;4;1;1;2;1;0;33;66855;29644;3;2;1;12;5;0
103910;1;2;0;3;1;0;24;47529;29269;3;2;1;12;5;0
113178;3;1;0;2;1;1;24;42127;17255;3;0;1;12;5;0
115404;4;2;1;3;1;1;36;11868;24314;3;2;2;12;5;0
17518;3;2;0;2;0;6;10;79847;5263;3;2;0;12;5;0
111009;3;2;1;5;0;0;34;60684;24890;3;0;1;12;5;0
1325;4;1;0;2;1;1;17;21420;8818;2;2;0;12;5;1
39389;2;3;0;2;0;6;10;79173;6614;3;2;0;10;5;0
82595;1;3;0;3;1;7;37;79847;32119;2;2;3;12;5;0
39592;2;3;0;3;0;1;10;8577;8849;1;2;1;11;5;0
64154;4;1;1;5;0;0;35;53685;32119;3;2;1;3;5;0
29758;3;0;1;5;0;1;5;55549;32119;0;2;2;11;5;0
117106;2;1;0;3;1;7;37;79847;32119;2;2;3;12;5;0
107827;1;3;0;3;1;7;24;79847;32119;2;2;3;12;5;0
108663;1;3;0;3;1;7;37;79847;32119;2;2;3;12;5;0
92984;4;2;1;2;1;3;17;10654;32119;1;2;1;12;5;0
95755;3;1;1;3;0;3;2;51582;29520;1;2;1;12;5;0
30938;3;1;1;3;0;6;24;49298;32119;3;2;1;3;5;0
84245;2;1;0;3;1;3;28;79847;32119;2;0;3;12;5;0
82065;2;2;0;3;1;7;28;79847;32119;2;1;3;12;5;0
324;3;0;1;2;1;5;13;48740;3157;1;0;2;12;5;0
94493;3;1;1;3;1;1;31;35559;25685;0;2;0;12;5;0
118559;1;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
48150;3;1;1;5;0;5;28;40742;32119;0;2;2;0;5;0
90154;4;3;0;3;1;7;37;79847;32119;2;2;3;12;5;0
7876;3;2;1;3;1;1;28;43503;32119;0;2;1;4;5;0
116897;4;3;1;2;1;2;29;9039;26520;1;0;0;12;5;0
80010;2;2;0;3;1;7;17;79847;32119;2;1;3;12;5;0
78107;3;2;0;3;1;7;37;79847;32119;2;2;3;12;5;0
118452;3;3;0;3;1;1;10;20022;10342;3;0;0;12;5;0
536;3;1;0;5;1;3;24;65486;23473;0;2;1;7;5;0
28607;3;1;1;3;0;4;5;69628;32119;1;2;1;6;5;0
14343;3;1;1;5;1;6;24;16706;32119;1;2;1;10;5;0
33046;1;1;0;5;0;1;31;79847;32119;3;2;0;4;5;0
11735;3;2;1;5;0;1;28;77609;32119;0;2;4;11;5;0
97207;1;1;0;3;0;7;37;79847;32119;2;2;3;12;5;0
117292;3;3;0;3;0;1;16;10881;6357;3;0;0;12;5;0
38500;3;3;1;2;0;0;28;17557;32119;0;2;0;1;5;0
9981;3;1;1;5;0;3;32;57849;32119;3;2;0;4;5;0
54371;4;3;1;2;1;2;28;29907;32119;3;2;0;1;5;0
98881;3;1;1;3;0;5;29;16138;27883;1;2;1;12;5;0
43234;1;1;0;3;0;2;24;49422;18346;1;2;1;5;5;0
2753;3;2;1;5;1;3;35;69126;32119;1;2;1;12;5;0
62282;3;1;1;3;1;1;35;64301;32119;3;2;1;5;5;0
23375;3;2;1;5;0;2;17;79847;32119;3;2;1;2;5;0
13655;3;1;1;5;1;2;28;43318;32119;1;2;1;4;5;0
2447;4;1;0;0;0;4;17;42983;7683;2;0;0;12;5;0
101116;1;3;0;3;0;1;17;33426;15091;3;2;0;12;5;0
18396;3;1;1;5;0;6;24;10958;32119;3;2;4;1;5;0
105052;1;1;1;3;0;1;17;79847;32119;0;2;0;9;5;0
22245;3;1;1;5;0;6;30;23321;32119;3;2;2;1;5;0
102715;4;2;1;3;1;2;17;11301;13490;0;0;1;12;5;0
7201;3;1;1;5;0;0;37;62177;32119;3;2;1;6;5;0
83117;4;1;0;3;1;1;10;5664;5531;3;0;0;12;5;0
31098;3;2;1;3;1;7;37;79847;32119;2;2;3;12;5;0
2709;3;2;1;3;0;5;34;71015;32118;2;2;4;12;5;0
34953;3;1;1;3;0;2;37;79847;32119;1;2;2;12;5;0
16800;4;2;1;2;1;3;17;25832;32119;3;2;1;9;5;0
46198;1;3;0;0;0;2;24;26282;16934;1;2;0;12;5;1
109698;1;3;0;2;0;3;17;66841;9619;1;0;2;12;5;1
92544;4;0;1;2;1;5;22;66912;32119;0;2;1;12;5;0
46641;4;1;1;3;0;0;35;55576;32119;0;2;0;0;5;0
19011;4;1;1;5;0;3;28;19028;24325;3;2;0;12;5;0
15206;3;2;0;0;0;6;10;5133;10168;3;2;0;10;5;0
51704;3;1;1;4;1;0;28;18370;15080;3;2;0;12;5;0
95907;3;1;1;5;0;5;3;28991;1211;3;2;2;12;5;0
69705;1;3;0;3;1;1;37;79847;32119;3;2;3;12;5;0
73946;1;2;0;3;0;7;17;79847;32119;2;0;2;12;5;0
87516;3;3;1;3;1;7;31;35429;29089;1;2;1;12;5;0
15488;3;2;1;3;0;7;37;79847;32119;2;2;3;12;5;0
69167;3;1;1;3;0;2;0;79847;32119;3;2;1;12;5;0
112328;3;1;1;5;0;1;0;55817;29724;3;2;2;12;5;0
95541;3;2;1;3;1;0;33;1463;24542;3;2;1;12;5;0
28772;3;1;1;5;1;1;24;6099;32119;0;2;1;11;5;0
47755;3;1;1;5;0;0;30;9768;32119;3;2;0;0;5;0
53306;3;3;0;5;0;7;10;79847;32119;2;2;3;12;5;1
76741;1;2;0;3;1;2;28;79334;11173;1;2;0;12;5;0
77588;4;2;1;3;0;1;29;16535;21199;3;2;1;12;5;0
30453;3;1;1;5;0;6;10;21153;32119;3;2;1;10;5;0
102894;3;1;1;3;0;0;0;70703;32119;3;0;0;12;5;0
59352;3;1;0;5;1;4;24;70800;14522;3;2;1;12;5;0
55862;4;1;1;2;0;1;29;79847;32119;3;2;0;1;5;0
88637;4;1;1;3;1;0;29;11130;21035;1;2;1;12;5;0
73101;3;0;1;3;1;3;4;70332;2479;1;2;1;12;5;0
15177;3;2;1;3;0;6;28;49351;32119;3;2;0;1;5;0
65026;4;3;1;2;0;1;28;52;10761;1;2;1;12;5;0
30223;3;1;1;3;1;1;32;79353;32119;3;2;0;0;5;0
5766;3;2;1;3;1;1;24;20130;32119;1;2;1;0;5;0
37130;3;1;1;3;0;1;8;62444;669;3;2;1;12;5;0
81624;3;1;1;2;1;6;29;19488;32118;3;2;4;12;5;0
119630;1;3;0;2;0;1;10;46892;9895;3;0;2;12;5;0
28409;2;3;0;2;0;1;16;20552;5933;0;2;1;9;5;0
13610;3;1;1;5;1;5;24;2276;32119;1;2;1;9;5;0
25096;3;1;1;5;1;2;28;66358;32119;0;2;1;6;5;0
76228;3;3;1;3;1;2;31;2465;25043;1;2;1;12;5;0
28889;4;1;1;4;1;6;29;66290;21679;3;2;1;12;5;1
66072;3;1;1;5;1;3;4;16893;32119;0;2;1;2;5;0
44399;3;1;1;5;1;4;1;57186;32119;1;2;0;5;5;0
8311;4;1;1;2;1;2;31;29872;28576;3;2;0;3;3;0
43044;3;1;1;3;1;0;24;3172;32119;3;2;1;11;5;0
21842;3;2;0;3;0;7;10;79847;8561;2;2;3;12;5;0
109730;3;1;1;5;0;5;31;10556;28376;3;2;1;12;5;0
65335;3;3;1;2;1;2;29;17626;32119;1;2;0;12;5;1
91507;1;2;0;2;1;2;28;6852;20166;1;0;1;12;5;0
105268;1;1;1;3;1;2;17;21019;16776;0;0;1;12;5;0
55560;3;1;0;5;1;5;29;32087;20907;3;2;1;12;5;0
118067;4;1;1;5;1;0;31;6457;23591;3;2;0;12;5;1
93879;3;1;1;3;1;0;28;29965;15620;3;2;1;12;5;0
32507;3;2;1;5;0;2;30;2210;32119;1;2;2;9;5;0
25643;3;2;1;5;0;6;5;66818;32119;1;2;1;12;5;0
73478;3;1;1;5;0;6;37;79847;32119;3;2;3;12;5;0
